,Date,Ticker,Close,Sector,Close_z
34400,2024-08-20,WFC,56.150001525878906,Financials,-0.7681770718698361
34401,2024-08-21,WFC,55.459999084472656,Financials,-0.8442569780587452
34402,2024-08-22,WFC,55.959999084472656,Financials,-0.7891268063206166
34403,2024-08-23,WFC,56.70000076293945,Financials,-0.7075339670798608
34404,2024-08-26,WFC,56.720001220703125,Financials,-0.705328709737156
34405,2024-08-27,WFC,56.2599983215332,Financials,-0.7560487873997056
34406,2024-08-28,WFC,57.06999969482422,Financials,-0.6667377577643983
34407,2024-08-29,WFC,57.34999847412109,Financials,-0.6358649961861929
34408,2024-08-30,WFC,58.470001220703125,Financials,-0.5123731086537059
34409,2024-09-03,WFC,58.369998931884766,Financials,-0.5233993953672301
34410,2024-09-04,WFC,58.119998931884766,Financials,-0.5509644812362944
34411,2024-09-05,WFC,56.86000061035156,Financials,-0.6898923289480529
34412,2024-09-06,WFC,54.0,Financials,-1.0052369785877213
34413,2024-09-09,WFC,54.59000015258789,Financials,-0.9401833591123364
34414,2024-09-10,WFC,53.95000076293945,Financials,-1.010749911639568
34415,2024-09-11,WFC,53.72999954223633,Financials,-1.0350073217994904
34416,2024-09-12,WFC,51.56999969482422,Financials,-1.2731696468838127
34417,2024-09-13,WFC,52.77999877929688,Financials,-1.1397547322239001
34418,2024-09-16,WFC,53.790000915527344,Financials,-1.028391549771376
34419,2024-09-17,WFC,54.5099983215332,Financials,-0.9490043884831557
34420,2024-09-18,WFC,54.2599983215332,Financials,-0.97656947435222
34421,2024-09-19,WFC,55.79999923706055,Financials,-0.8067684444524246
34422,2024-09-20,WFC,56.290000915527344,Financials,-0.752740691080733
34423,2024-09-23,WFC,55.11000061035156,Financials,-0.882847930031503
34424,2024-09-24,WFC,54.15999984741211,Financials,-0.9875953404559135
34425,2024-09-25,WFC,53.61000061035156,Financials,-1.0482384452458886
34426,2024-09-26,WFC,56.38999938964844,Financials,-0.7417148249770396
34427,2024-09-27,WFC,55.900001525878906,Financials,-0.7957421577389003
34428,2024-09-30,WFC,56.4900016784668,Financials,-0.7306885382635154
34429,2024-10-01,WFC,55.38999938964844,Financials,-0.8519751684532968
34430,2024-10-02,WFC,55.29999923706055,Financials,-0.8618986161905532
34431,2024-10-03,WFC,54.97999954223633,Financials,-0.897181892454169
34432,2024-10-04,WFC,56.959999084472656,Financials,-0.6788664628443595
34433,2024-10-07,WFC,57.15999984741211,Financials,-0.6568143100271419
34434,2024-10-08,WFC,57.29999923706055,Financials,-0.6413779292380388
34435,2024-10-09,WFC,57.540000915527344,Financials,-0.6149152617354116
34436,2024-10-10,WFC,57.75,Financials,-0.591760690551757
34437,2024-10-11,WFC,60.9900016784668,Financials,-0.23451699262035813
34438,2024-10-14,WFC,62.15999984741211,Financials,-0.10551259264585601
34439,2024-10-15,WFC,63.02999877929688,Financials,-0.0095862115922641
34440,2024-10-16,WFC,63.88999938964844,Financials,0.08523775109488921
34441,2024-10-17,WFC,64.37999725341797,Financials,0.13926508385675
34442,2024-10-18,WFC,64.36000061035156,Financials,0.13706024712387593
34443,2024-10-21,WFC,64.0199966430664,Financials,0.0995712929077245
34444,2024-10-22,WFC,64.80999755859375,Financials,0.18667706520032704
34445,2024-10-23,WFC,64.55999755859375,Financials,0.15911197933126275
34446,2024-10-24,WFC,65.43000030517578,Financials,0.25503878099468463
34447,2024-10-25,WFC,64.52999877929688,Financials,0.1558043036221209
34448,2024-10-28,WFC,65.61000061035156,Financials,0.27488567646919737
34449,2024-10-29,WFC,65.30000305175781,Financials,0.24070523918184936
34450,2024-10-30,WFC,65.41000366210938,Financials,0.25283394426181055
34451,2024-10-31,WFC,64.91999816894531,Financials,0.19880577028028826
34452,2024-11-01,WFC,64.68000030517578,Financials,0.17234352338749176
34453,2024-11-04,WFC,63.70000076293945,Financials,0.06428843725393943
34454,2024-11-05,WFC,64.06999969482422,Financials,0.10508464656940196
34455,2024-11-06,WFC,72.47000122070312,Financials,1.0312717000138945
34456,2024-11-07,WFC,69.81999969482422,Financials,0.7390816215578807
34457,2024-11-08,WFC,70.04000091552734,Financials,0.7633390317178032
34458,2024-11-11,WFC,72.55999755859375,Financials,1.0411947271413202
34459,2024-11-12,WFC,72.5999984741211,Financials,1.0456052418267299
34460,2024-11-13,WFC,72.7699966430664,Financials,1.0643492983249747
34461,2024-11-14,WFC,72.80000305175781,Financials,1.0676578152537781
34462,2024-11-15,WFC,74.33999633789062,Financials,1.237458003933912
34463,2024-11-18,WFC,74.08999633789062,Financials,1.2098929180648479
34464,2024-11-19,WFC,73.43000030517578,Financials,1.137121528804742
34465,2024-11-20,WFC,73.58000183105469,Financials,1.153660748570113
34466,2024-11-21,WFC,74.83000183105469,Financials,1.2914861779154343
34467,2024-11-22,WFC,75.95999908447266,Financials,1.416080063204527
34468,2024-11-25,WFC,76.9000015258789,Financials,1.5197250552625003
34469,2024-11-26,WFC,77.3499984741211,Financials,1.5693418733389515
34470,2024-11-27,WFC,77.20999908447266,Financials,1.5539054925498483
34471,2024-11-29,WFC,76.16999816894531,Financials,1.4392346343881814
34472,2024-12-02,WFC,75.27999877929688,Financials,1.3411029959918854
34473,2024-12-03,WFC,74.13999938964844,Financials,1.2154062717265253
34474,2024-12-04,WFC,73.05999755859375,Financials,1.0963248988794487
34475,2024-12-05,WFC,73.66000366210938,Financials,1.1624817779409322
34476,2024-12-06,WFC,74.33000183105469,Financials,1.2363560061773058
34477,2024-12-09,WFC,72.62000274658203,Financials,1.0478109197792653
34478,2024-12-10,WFC,72.05000305175781,Financials,0.9849625576465852
34479,2024-12-11,WFC,71.5999984741211,Financials,0.9353448983504726
34480,2024-12-12,WFC,70.80000305175781,Financials,0.8471371283012639
34481,2024-12-13,WFC,70.44000244140625,Financials,0.8074433373522383
34482,2024-12-16,WFC,71.9800033569336,Financials,0.9772443672520338
34483,2024-12-17,WFC,70.80999755859375,Financials,0.8482391260578701
34484,2024-12-18,WFC,68.76000213623047,Financials,0.6222059266633398
34485,2024-12-19,WFC,68.8499984741211,Financials,0.6321289537907654
34486,2024-12-20,WFC,70.33999633789062,Financials,0.7964166300288834
34487,2024-12-23,WFC,70.54000091552734,Financials,0.8184692034559318
34488,2024-12-24,WFC,71.58999633789062,Financials,0.9342420593742048
34489,2024-12-26,WFC,71.76000213623047,Financials,0.9529869570921113
34490,2024-12-27,WFC,71.11000061035156,Financials,0.8813175655886119
34491,2024-12-30,WFC,70.41000366210938,Financials,0.8041356616430965
34492,2024-12-31,WFC,70.23999786376953,Financials,0.7853907639251899
34493,2025-01-02,WFC,70.19000244140625,Financials,0.779878251483174
34494,2025-01-03,WFC,71.30999755859375,Financials,0.9033692977959987
34495,2025-01-06,WFC,72.02999877929688,Financials,0.9827568796940497
34496,2025-01-07,WFC,71.58999633789062,Financials,0.9342420593742048
34497,2025-01-08,WFC,71.56999969482422,Financials,0.9320372226413308
34498,2025-01-10,WFC,69.95999908447266,Financials,0.7545180023469839
34499,2025-01-13,WFC,70.52999877929688,Financials,0.8173663644796639
34500,2025-01-14,WFC,71.19000244140625,Financials,0.8901385949594312
34501,2025-01-15,WFC,75.94999694824219,Financials,1.414977224228259
34502,2025-01-16,WFC,75.94999694824219,Financials,1.414977224228259
34503,2025-01-17,WFC,77.08000183105469,Financials,1.5395719507370131
34504,2025-01-21,WFC,77.8499984741211,Financials,1.62447204507708
34505,2025-01-22,WFC,77.54000091552734,Financials,1.590291607789732
34506,2025-01-23,WFC,77.43000030517578,Financials,1.5781629027097708
34507,2025-01-24,WFC,77.31999969482422,Financials,1.5660341976298096
34508,2025-01-27,WFC,77.94000244140625,Financials,1.6343959134241672
34509,2025-01-28,WFC,77.87999725341797,Financials,1.627779720786222
34510,2025-01-29,WFC,78.37000274658203,Financials,1.6818078947677442
34511,2025-01-30,WFC,78.81999969482422,Financials,1.7314247128441953
34512,2025-01-31,WFC,78.80000305175781,Financials,1.7292198761113213
34513,2025-02-03,WFC,78.13999938964844,Financials,1.656447645631554
34514,2025-02-04,WFC,79.47000122070312,Financials,1.8030941043476947
34515,2025-02-05,WFC,80.05000305175781,Financials,1.8670453054566427
34516,2025-02-06,WFC,81.41999816894531,Financials,2.018101437638532
34517,2025-02-07,WFC,80.66999816894531,Financials,1.9354061800313387
34518,2025-02-10,WFC,79.0999984741211,Financials,1.7622974744224014
34519,2025-02-11,WFC,79.63999938964844,Financials,1.8218381608459397
34520,2025-02-12,WFC,79.25,Financials,1.7788366941877722
34521,2025-02-13,WFC,78.8499984741211,Financials,1.7347323885533372
34522,2025-02-14,WFC,79.9800033569336,Financials,1.8593271150620911
34523,2025-02-18,WFC,80.77999877929688,Financials,1.9475348851113
34524,2025-02-19,WFC,80.3499984741211,Financials,1.900122903767723
34525,2025-02-20,WFC,78.62999725341797,Financials,1.7104749783934148
34526,2025-02-21,WFC,77.5,Financials,1.5858810931043223
34527,2025-02-24,WFC,77.22000122070312,Financials,1.555008331526116
34528,2025-02-25,WFC,76.0,Financials,1.4204905778899366
34529,2025-02-26,WFC,76.44999694824219,Financials,1.4701073959663877
34530,2025-02-27,WFC,76.62000274658203,Financials,1.488852293684294
34531,2025-02-28,WFC,78.31999969482422,Financials,1.6762945411060668
34532,2025-03-03,WFC,77.02999877929688,Financials,1.5340585970753355
34533,2025-03-04,WFC,73.30000305175781,Financials,1.1227879869919069
34534,2025-03-05,WFC,74.16000366210938,Financials,1.217611949679061
34535,2025-03-06,WFC,72.6500015258789,Financials,1.0511185954884072
34536,2025-03-07,WFC,71.05000305175781,Financials,0.8747022141703281
34537,2025-03-10,WFC,66.77999877929688,Financials,0.4038900764436995
34538,2025-03-11,WFC,67.27999877929688,Financials,0.4590202481818281
34539,2025-03-12,WFC,68.93000030517578,Financials,0.6409499831615848
34540,2025-03-13,WFC,68.45999908447266,Financials,0.589127487132598
34541,2025-03-14,WFC,70.8499984741211,Financials,0.8526496407432798
34542,2025-03-17,WFC,70.83999633789062,Financials,0.8515468017670119
34543,2025-03-18,WFC,71.11000061035156,Financials,0.8813175655886119
34544,2025-03-19,WFC,72.76000213623047,Financials,1.0632473005683685
34545,2025-03-20,WFC,72.5199966430664,Financials,1.0367842124559106
34546,2025-03-21,WFC,72.5199966430664,Financials,1.0367842124559106
34547,2025-03-24,WFC,74.27999877929688,Financials,1.2308426525156284
34548,2025-03-25,WFC,74.23999786376953,Financials,1.2264321378302188
34549,2025-03-26,WFC,73.47000122070312,Financials,1.1415320434901517
34550,2025-03-27,WFC,72.27999877929688,Financials,1.010321965563114
34551,2025-03-28,WFC,70.69000244140625,Financials,0.8350084232213026
34552,2025-03-31,WFC,71.79000091552734,Financials,0.9562946328012532
34553,2025-04-01,WFC,71.30999755859375,Financials,0.9033692977959987
34554,2025-04-02,WFC,72.26000213623047,Financials,1.00811712883024
34555,2025-04-03,WFC,65.66999816894531,Financials,0.28150102788748116
34556,2025-04-04,WFC,60.97999954223633,Financials,-0.23561983159662594
34557,2025-04-07,WFC,62.16999816894531,Financials,-0.10441017427941897
34558,2025-04-08,WFC,62.08000183105469,Financials,-0.11433320140684458
34559,2025-04-09,WFC,66.33000183105469,Financials,0.35427325836724843
34560,2025-04-10,WFC,63.11000061035156,Financials,-0.0007651822214455409
34561,2025-04-11,WFC,62.5099983215332,Financials,-0.0669216406730983
34562,2025-04-14,WFC,63.09999847412109,Financials,-0.001868021197714125
34563,2025-04-15,WFC,64.54000091552734,Financials,0.15690714259838867
34564,2025-04-16,WFC,63.97999954223633,Financials,0.09516119883214559
34565,2025-04-17,WFC,64.70999908447266,Financials,0.17565119909663363
34566,2025-04-21,WFC,64.01000213623047,Financials,0.09846929515111823
34567,2025-04-22,WFC,66.2300033569336,Financials,0.343247392263555
34568,2025-04-23,WFC,67.94000244140625,Financials,0.5317924786615954
34569,2025-04-24,WFC,69.55999755859375,Financials,0.7104136967125486
34570,2025-04-25,WFC,69.7300033569336,Financials,0.729158594430455
34571,2025-04-28,WFC,69.43000030517578,Financials,0.6960801548997133
34572,2025-04-29,WFC,71.0999984741211,Financials,0.880214726612344
34573,2025-04-30,WFC,71.01000213623047,Financials,0.8702916994849185
34574,2025-05-01,WFC,71.80999755859375,Financials,0.9584994695341272
34575,2025-05-02,WFC,73.80000305175781,Financials,1.1779181587300354
34576,2025-05-05,WFC,73.8499984741211,Financials,1.1834306711720513
34577,2025-05-06,WFC,73.4800033569336,Financials,1.1426348824664194
34578,2025-05-07,WFC,73.18000030517578,Financials,1.1095564429356777
34579,2025-05-08,WFC,73.30999755859375,Financials,1.123889984748513
34580,2025-05-09,WFC,72.44999694824219,Financials,1.029066022061359
34581,2025-05-12,WFC,74.87999725341797,Financials,1.2969986903574504
34582,2025-05-13,WFC,75.98999786376953,Financials,1.4193877389136687
34583,2025-05-14,WFC,76.27999877929688,Financials,1.4513633394681427
34584,2025-05-15,WFC,75.58999633789062,Financials,1.3752834332792336
34585,2025-05-16,WFC,76.18000030517578,Financials,1.4403374733644492
34586,2025-05-19,WFC,76.05999755859375,Financials,1.4271059293082202
34587,2025-05-20,WFC,75.5199966430664,Financials,1.367565242884682
34588,2025-05-21,WFC,73.19000244140625,Financials,1.1106592819119456
34589,2025-05-22,WFC,73.38999938964844,Financials,1.1327110141193324
34590,2025-05-23,WFC,72.83000183105469,Financials,1.07096549096292
34591,2025-05-27,WFC,73.98999786376953,Financials,1.1988670519611544
34592,2025-05-28,WFC,73.7300033569336,Financials,1.1701999683354838
34593,2025-05-29,WFC,74.51000213623047,Financials,1.2562029016518186
34594,2024-01-02,WMT,53.0966682434082,Consumer Staples,-1.5907740017393739
34595,2024-01-03,WMT,53.09999847412109,Consumer Staples,-1.5905531363625882
34596,2024-01-04,WMT,52.58666610717773,Consumer Staples,-1.6245980288688926
34597,2024-01-05,WMT,52.23666763305664,Consumer Staples,-1.6478103980786794
34598,2024-01-08,WMT,52.75,Consumer Staples,-1.613765505572375
34599,2024-01-09,WMT,53.10333251953125,Consumer Staples,-1.5903320179899516
34600,2024-01-10,WMT,53.76333236694336,Consumer Staples,-1.5465599410544602
34601,2024-01-11,WMT,53.70333480834961,Consumer Staples,-1.5505390597785096
34602,2024-01-12,WMT,53.77333450317383,Consumer Staples,-1.545896585936552
34603,2024-01-16,WMT,53.94333267211914,Consumer Staples,-1.5346220788906126
34604,2024-01-17,WMT,53.68999862670898,Consumer Staples,-1.5514235332690542
34605,2024-01-18,WMT,54.413333892822266,Consumer Staples,-1.5034509662410271
34606,2024-01-19,WMT,54.12666702270508,Consumer Staples,-1.522463098354129
34607,2024-01-22,WMT,54.130001068115234,Consumer Staples,-1.522241979981493
34608,2024-01-23,WMT,54.26666641235352,Consumer Staples,-1.5131781506702136
34609,2024-01-24,WMT,53.5,Consumer Staples,-1.5640244975549598
34610,2024-01-25,WMT,54.27999877929688,Consumer Staples,-1.5122939301755192
34611,2024-01-26,WMT,54.75666809082031,Consumer Staples,-1.4806805807806622
34612,2024-01-29,WMT,55.01333236694336,Consumer Staples,-1.4636582610254347
34613,2024-01-30,WMT,55.1966667175293,Consumer Staples,-1.4514992804889513
34614,2024-01-31,WMT,55.08333206176758,Consumer Staples,-1.4590157871834775
34615,2024-02-01,WMT,56.10333251953125,Consumer Staples,-1.3913679859202908
34616,2024-02-02,WMT,56.52333450317383,Consumer Staples,-1.3635128898726963
34617,2024-02-05,WMT,56.220001220703125,Consumer Staples,-1.3836303608531284
34618,2024-02-06,WMT,56.60333251953125,Consumer Staples,-1.3582073139086805
34619,2024-02-07,WMT,56.459999084472656,Consumer Staples,-1.3677133799652315
34620,2024-02-08,WMT,56.456668853759766,Consumer Staples,-1.3679342453420178
34621,2024-02-09,WMT,56.426666259765625,Consumer Staples,-1.3699240576998921
34622,2024-02-12,WMT,56.76666641235352,Consumer Staples,-1.3473747906121627
34623,2024-02-13,WMT,56.380001068115234,Consumer Staples,-1.3730189559292472
34624,2024-02-14,WMT,56.20000076293945,Consumer Staples,-1.384956818093095
34625,2024-02-15,WMT,56.43000030517578,Consumer Staples,-1.3697029393272562
34626,2024-02-16,WMT,56.78666687011719,Consumer Staples,-1.3460483333721969
34627,2024-02-20,WMT,58.619998931884766,Consumer Staples,-1.2244592869949096
34628,2024-02-21,WMT,57.900001525878906,Consumer Staples,-1.2722104826544505
34629,2024-02-22,WMT,58.470001220703125,Consumer Staples,-1.2344073368008828
34630,2024-02-23,WMT,58.52000045776367,Consumer Staples,-1.2310913201988918
34631,2024-02-26,WMT,59.59999847412109,Consumer Staples,-1.159464400211656
34632,2024-02-27,WMT,59.59000015258789,Consumer Staples,-1.1601275023337139
34633,2024-02-28,WMT,59.619998931884766,Consumer Staples,-1.1581379429716891
34634,2024-02-29,WMT,58.61000061035156,Consumer Staples,-1.2251223891169678
34635,2024-03-01,WMT,58.7599983215332,Consumer Staples,-1.2151743393109946
34636,2024-03-04,WMT,59.29999923706055,Consumer Staples,-1.1793607528194519
34637,2024-03-05,WMT,60.040000915527344,Consumer Staples,-1.1302828469240949
34638,2024-03-06,WMT,60.56999969482422,Consumer Staples,-1.09513261555046
34639,2024-03-07,WMT,60.36000061035156,Consumer Staples,-1.1090600370763324
34640,2024-03-08,WMT,60.119998931884766,Consumer Staples,-1.1249772709600792
34641,2024-03-11,WMT,60.65999984741211,Consumer Staples,-1.0891636844685362
34642,2024-03-12,WMT,61.40999984741211,Consumer Staples,-1.039422676451121
34643,2024-03-13,WMT,61.27999877929688,Consumer Staples,-1.048044522012977
34644,2024-03-14,WMT,61.02000045776367,Consumer Staples,-1.065287960140841
34645,2024-03-15,WMT,60.68000030517578,Consumer Staples,-1.08783722722857
34646,2024-03-18,WMT,60.86000061035156,Consumer Staples,-1.0758993650647222
34647,2024-03-19,WMT,60.869998931884766,Consumer Staples,-1.0752362629426637
34648,2024-03-20,WMT,61.25,Consumer Staples,-1.0500340813750022
34649,2024-03-21,WMT,61.45000076293945,Consumer Staples,-1.0367697619711882
34650,2024-03-22,WMT,60.869998931884766,Consumer Staples,-1.0752362629426637
34651,2024-03-25,WMT,60.56999969482422,Consumer Staples,-1.09513261555046
34652,2024-03-26,WMT,60.5099983215332,Consumer Staples,-1.0991119872703592
34653,2024-03-27,WMT,60.720001220703125,Consumer Staples,-1.0851843127486371
34654,2024-03-28,WMT,60.16999816894531,Consumer Staples,-1.121661254358088
34655,2024-04-01,WMT,60.0,Consumer Staples,-1.1329357614040276
34656,2024-04-02,WMT,59.15999984741211,Consumer Staples,-1.1886457005033666
34657,2024-04-03,WMT,59.43000030517578,Consumer Staples,-1.170738907257595
34658,2024-04-04,WMT,59.5,Consumer Staples,-1.1660964334156378
34659,2024-04-05,WMT,59.84999847412109,Consumer Staples,-1.142884064205851
34660,2024-04-08,WMT,59.77999877929688,Consumer Staples,-1.1475265380478075
34661,2024-04-09,WMT,59.790000915527344,Consumer Staples,-1.1468631829298999
34662,2024-04-10,WMT,60.619998931884766,Consumer Staples,-1.091816598948469
34663,2024-04-11,WMT,60.09000015258789,Consumer Staples,-1.1269668303221039
34664,2024-04-12,WMT,60.13999938964844,Consumer Staples,-1.1236508137201127
34665,2024-04-15,WMT,59.93000030517578,Consumer Staples,-1.1375782352459851
34666,2024-04-16,WMT,59.84000015258789,Consumer Staples,-1.1435471663279089
34667,2024-04-17,WMT,59.650001525878906,Consumer Staples,-1.1561481306138148
34668,2024-04-18,WMT,59.2599983215332,Consumer Staples,-1.1820136672993844
34669,2024-04-19,WMT,59.52999877929688,Consumer Staples,-1.1641068740536125
34670,2024-04-22,WMT,60.13999938964844,Consumer Staples,-1.1236508137201127
34671,2024-04-23,WMT,59.09000015258789,Consumer Staples,-1.193288174345324
34672,2024-04-24,WMT,59.869998931884766,Consumer Staples,-1.1415576069658842
34673,2024-04-25,WMT,60.209999084472656,Consumer Staples,-1.1190083398781552
34674,2024-04-26,WMT,60.15999984741211,Consumer Staples,-1.1223243564801464
34675,2024-04-29,WMT,60.2400016784668,Consumer Staples,-1.1170185275202809
34676,2024-04-30,WMT,59.34999847412109,Consumer Staples,-1.176044736217461
34677,2024-05-01,WMT,58.84999847412109,Consumer Staples,-1.2092054082290713
34678,2024-05-02,WMT,59.709999084472656,Consumer Staples,-1.1521690118897654
34679,2024-05-03,WMT,59.81999969482422,Consumer Staples,-1.1448736235678751
34680,2024-05-06,WMT,59.869998931884766,Consumer Staples,-1.1415576069658842
34681,2024-05-07,WMT,60.619998931884766,Consumer Staples,-1.091816598948469
34682,2024-05-08,WMT,60.29999923706055,Consumer Staples,-1.1130394087962314
34683,2024-05-09,WMT,60.43999862670898,Consumer Staples,-1.1037544611123171
34684,2024-05-10,WMT,60.47999954223633,Consumer Staples,-1.101101546632384
34685,2024-05-13,WMT,60.40999984741211,Consumer Staples,-1.1057440204743412
34686,2024-05-14,WMT,59.86000061035156,Consumer Staples,-1.1422207090879424
34687,2024-05-15,WMT,59.83000183105469,Consumer Staples,-1.144210268449967
34688,2024-05-16,WMT,64.01000213623047,Consumer Staples,-0.8669870301932383
34689,2024-05-17,WMT,64.6500015258789,Consumer Staples,-0.8245414104977132
34690,2024-05-20,WMT,64.18000030517578,Consumer Staples,-0.8557125231472987
34691,2024-05-21,WMT,65.1500015258789,Consumer Staples,-0.7913807384861031
34692,2024-05-22,WMT,65.25,Consumer Staples,-0.7847487052821209
34693,2024-05-23,WMT,64.83999633789062,Consumer Staples,-0.811940699207657
34694,2024-05-24,WMT,65.37999725341797,Consumer Staples,-0.776127112716114
34695,2024-05-28,WMT,65.04000091552734,Consumer Staples,-0.7986761268079933
34696,2024-05-29,WMT,64.91999816894531,Consumer Staples,-0.8066348702477915
34697,2024-05-30,WMT,64.88999938964844,Consumer Staples,-0.8086244296098162
34698,2024-05-31,WMT,65.76000213623047,Consumer Staples,-0.7509246781526028
34699,2024-06-03,WMT,65.81999969482422,Consumer Staples,-0.7469455594285533
34700,2024-06-04,WMT,66.5999984741211,Consumer Staples,-0.6952149920491134
34701,2024-06-05,WMT,67.08999633789062,Consumer Staples,-0.6627176751554112
34702,2024-06-06,WMT,67.1500015258789,Consumer Staples,-0.6587380504396625
34703,2024-06-07,WMT,65.87999725341797,Consumer Staples,-0.7429664407045039
34704,2024-06-10,WMT,66.95999908447266,Consumer Staples,-0.671339267721418
34705,2024-06-11,WMT,66.7300033569336,Consumer Staples,-0.6865928934914071
34706,2024-06-12,WMT,66.30999755859375,Consumer Staples,-0.7144482425348512
34707,2024-06-13,WMT,66.69999694824219,Consumer Staples,-0.6885829588451312
34708,2024-06-14,WMT,67.0199966430664,Consumer Staples,-0.6673601489973687
34709,2024-06-17,WMT,67.41999816894531,Consumer Staples,-0.6408315101897407
34710,2024-06-18,WMT,67.5999984741211,Consumer Staples,-0.6288936480258931
34711,2024-06-20,WMT,68.01000213623047,Consumer Staples,-0.601701654100357
34712,2024-06-21,WMT,67.91000366210938,Consumer Staples,-0.6083336873043391
34713,2024-06-24,WMT,68.9000015258789,Consumer Staples,-0.5426756983990269
34714,2024-06-25,WMT,67.41999816894531,Consumer Staples,-0.6408315101897407
34715,2024-06-26,WMT,68.29000091552734,Consumer Staples,-0.5831317587325272
34716,2024-06-27,WMT,67.87999725341797,Consumer Staples,-0.6103237526580633
34717,2024-06-28,WMT,67.70999908447266,Consumer Staples,-0.6215982597040028
34718,2024-07-01,WMT,67.4800033569336,Consumer Staples,-0.6368518854739919
34719,2024-07-02,WMT,68.06999969482422,Consumer Staples,-0.5977225353763076
34720,2024-07-03,WMT,68.23999786376953,Consumer Staples,-0.586448028330368
34721,2024-07-05,WMT,70.04000091552734,Consumer Staples,-0.4670694066918917
34722,2024-07-08,WMT,69.68000030517578,Consumer Staples,-0.4909451310195869
34723,2024-07-09,WMT,69.9000015258789,Consumer Staples,-0.4763543543758066
34724,2024-07-10,WMT,70.41000366210938,Consumer Staples,-0.4425303272462884
34725,2024-07-11,WMT,69.80000305175781,Consumer Staples,-0.48298638757978873
34726,2024-07-12,WMT,69.23999786376953,Consumer Staples,-0.5201266843071477
34727,2024-07-15,WMT,69.61000061035156,Consumer Staples,-0.4955876048615444
34728,2024-07-16,WMT,69.98999786376953,Consumer Staples,-0.47038567628973244
34729,2024-07-17,WMT,71.02999877929688,Consumer Staples,-0.4014114177865794
34730,2024-07-18,WMT,70.81999969482422,Consumer Staples,-0.41533883931245175
34731,2024-07-19,WMT,70.75,Consumer Staples,-0.4199813131544092
34732,2024-07-22,WMT,70.37999725341797,Consumer Staples,-0.44452039260001247
34733,2024-07-23,WMT,70.6500015258789,Consumer Staples,-0.4266133463583913
34734,2024-07-24,WMT,70.5999984741211,Consumer Staples,-0.4299296159562321
34735,2024-07-25,WMT,70.0199966430664,Consumer Staples,-0.4683961169277077
34736,2024-07-26,WMT,69.77999877929688,Consumer Staples,-0.4843130978156048
34737,2024-07-29,WMT,69.62000274658203,Consumer Staples,-0.49492424974363636
34738,2024-07-30,WMT,69.19000244140625,Consumer Staples,-0.5234424479132891
34739,2024-07-31,WMT,68.63999938964844,Consumer Staples,-0.55991938952274
34740,2024-08-01,WMT,69.79000091552734,Consumer Staples,-0.4836497426976967
34741,2024-08-02,WMT,68.45999908447266,Consumer Staples,-0.5718572516865876
34742,2024-08-05,WMT,67.58999633789062,Consumer Staples,-0.6295570031438011
34743,2024-08-06,WMT,67.73999786376953,Consumer Staples,-0.6196087003419781
34744,2024-08-07,WMT,66.91000366210938,Consumer Staples,-0.6746550313275594
34745,2024-08-08,WMT,67.66000366210938,Consumer Staples,-0.6249140233101442
34746,2024-08-09,WMT,67.94999694824219,Consumer Staples,-0.6056812788161058
34747,2024-08-12,WMT,68.69999694824219,Consumer Staples,-0.5559402707986906
34748,2024-08-13,WMT,68.12999725341797,Consumer Staples,-0.5937434166522582
34749,2024-08-14,WMT,68.66000366210938,Consumer Staples,-0.5585926792869239
34750,2024-08-15,WMT,73.18000030517578,Consumer Staples,-0.2588204269383158
34751,2024-08-16,WMT,73.44999694824219,Consumer Staples,-0.24091388668839409
34752,2024-08-19,WMT,73.72000122070312,Consumer Staples,-0.22300684044677294
34753,2024-08-20,WMT,74.54000091552734,Consumer Staples,-0.16862335858740024
34754,2024-08-21,WMT,75.23999786376953,Consumer Staples,-0.12219862016782579
34755,2024-08-22,WMT,75.58000183105469,Consumer Staples,-0.09964910008424718
34756,2024-08-23,WMT,75.69999694824219,Consumer Staples,-0.09169086263614837
34757,2024-08-26,WMT,76.02999877929688,Consumer Staples,-0.0698046976704778
34758,2024-08-27,WMT,76.12999725341797,Consumer Staples,-0.06317266446649565
34759,2024-08-28,WMT,76.08000183105469,Consumer Staples,-0.06648842807263702
34760,2024-08-29,WMT,76.41999816894531,Consumer Staples,-0.04393941398075783
34761,2024-08-30,WMT,77.2300033569336,Consumer Staples,0.009781218752406215
34762,2024-09-03,WMT,77.16999816894531,Consumer Staples,0.0058015940366574065
34763,2024-09-04,WMT,77.23999786376953,Consumer Staples,0.010444067878614852
34764,2024-09-05,WMT,76.95999908447266,Consumer Staples,-0.008125827489214933
34765,2024-09-06,WMT,76.63999938964844,Consumer Staples,-0.02934863733697746
34766,2024-09-09,WMT,77.33999633789062,Consumer Staples,0.017076101082597005
34767,2024-09-10,WMT,78.80999755859375,Consumer Staples,0.11456855775540277
34768,2024-09-11,WMT,78.83999633789062,Consumer Staples,0.11655811711742749
34769,2024-09-12,WMT,79.66000366210938,Consumer Staples,0.17094210496849957
34770,2024-09-13,WMT,80.5999984741211,Consumer Staples,0.23328382427597108
34771,2024-09-16,WMT,80.55999755859375,Consumer Staples,0.23063090979603834
34772,2024-09-17,WMT,78.5999984741211,Consumer Staples,0.10064113622953044
34773,2024-09-18,WMT,79.02999877929688,Consumer Staples,0.12915933439918315
34774,2024-09-19,WMT,78.04000091552734,Consumer Staples,0.06350134549387086
